university_id,system,year,rank
university-lahore,the,2023,801
university-lahore,the,2024,801
university-lahore,the,2025,801
university-lahore,the,2026,601
usn-nanjing-university-of-information-science-and-technology-529160,usnews,2026,479
usn-nanjing-university-of-information-science-and-technology-529160,the,2019,501
usn-nanjing-university-of-information-science-and-technology-529160,the,2020,601
usn-nanjing-university-of-information-science-and-technology-529160,the,2021,601
usn-nanjing-university-of-information-science-and-technology-529160,the,2022,801
usn-nanjing-university-of-information-science-and-technology-529160,the,2023,801
usn-nanjing-university-of-information-science-and-technology-529160,the,2024,801
usn-nanjing-university-of-information-science-and-technology-529160,the,2025,801
usn-nanjing-university-of-information-science-and-technology-529160,the,2026,801
hiroshima-university,qs,2016,348
hiroshima-university,qs,2017,297
hiroshima-university,qs,2018,322
hiroshima-university,qs,2019,321
hiroshima-university,qs,2021,321
hiroshima-university,qs,2022,343
hiroshima-university,qs,2023,338
hiroshima-university,qs,2024,472
hiroshima-university,qs,2025,474
hiroshima-university,qs,2026,480
hiroshima-university,qs,2027,481
hiroshima-university,usnews,2026,609
hiroshima-university,the,2012,350
hiroshima-university,the,2016,501
hiroshima-university,the,2017,501
hiroshima-university,the,2018,601
hiroshima-university,the,2019,601
hiroshima-university,the,2020,601
hiroshima-university,the,2021,801
hiroshima-university,the,2022,801
hiroshima-university,the,2023,801
hiroshima-university,the,2024,601
hiroshima-university,the,2025,601
hiroshima-university,the,2026,601
kobe-university,qs,2016,361
kobe-university,qs,2017,369
kobe-university,qs,2018,351
kobe-university,qs,2019,352
kobe-university,qs,2021,403
kobe-university,qs,2022,386
kobe-university,qs,2023,363
kobe-university,qs,2024,476
kobe-university,qs,2025,465
kobe-university,qs,2026,482
kobe-university,qs,2027,504
kobe-university,usnews,2026,648
kobe-university,the,2012,350
kobe-university,the,2016,601
kobe-university,the,2017,601
kobe-university,the,2018,601
kobe-university,the,2019,601
kobe-university,the,2020,601
kobe-university,the,2021,601
kobe-university,the,2022,601
kobe-university,the,2023,801
kobe-university,the,2024,601
kobe-university,the,2025,601
kobe-university,the,2026,601
beijing-university-technology,qs,2017,651
beijing-university-technology,qs,2018,701
beijing-university-technology,qs,2019,751
beijing-university-technology,qs,2021,651
beijing-university-technology,qs,2022,701
beijing-university-technology,qs,2023,751
beijing-university-technology,qs,2024,801
beijing-university-technology,qs,2025,801
beijing-university-technology,qs,2026,791
beijing-university-technology,qs,2027,731
beijing-university-technology,usnews,2026,482
beijing-university-technology,the,2021,1001
beijing-university-technology,the,2022,1001
nanjing-normal-university,qs,2023,1001
nanjing-normal-university,qs,2024,1001
nanjing-normal-university,qs,2025,1001
nanjing-normal-university,qs,2026,951
nanjing-normal-university,qs,2027,901
nanjing-normal-university,usnews,2026,482
nanjing-normal-university,the,2017,601
nanjing-normal-university,the,2018,601
nanjing-normal-university,the,2019,601
nanjing-normal-university,the,2020,601
nanjing-normal-university,the,2021,801
nanjing-normal-university,the,2022,801
nanjing-normal-university,the,2023,801
nanjing-normal-university,the,2024,801
nanjing-normal-university,the,2025,801
nanjing-normal-university,the,2026,801
usn-university-of-hawaii-manoa-141574,usnews,2026,482
warsaw-university-technology,qs,2016,651
warsaw-university-technology,qs,2017,601
warsaw-university-technology,qs,2018,601
warsaw-university-technology,qs,2019,601
warsaw-university-technology,qs,2021,511
warsaw-university-technology,qs,2022,501
warsaw-university-technology,qs,2023,521
warsaw-university-technology,qs,2024,571
warsaw-university-technology,qs,2025,527
warsaw-university-technology,qs,2026,487
warsaw-university-technology,qs,2027,504
warsaw-university-technology,usnews,2026,1158
warsaw-university-technology,the,2016,601
warsaw-university-technology,the,2017,501
warsaw-university-technology,the,2018,601
warsaw-university-technology,the,2019,801
warsaw-university-technology,the,2020,1001
warsaw-university-technology,the,2021,1001
warsaw-university-technology,the,2022,1201
warsaw-university-technology,the,2023,1201
warsaw-university-technology,the,2024,1201
warsaw-university-technology,the,2025,1201
warsaw-university-technology,the,2026,1201
technische-universitat-bergakademie-freiberg,qs,2024,1401
technische-universitat-bergakademie-freiberg,qs,2025,380
technische-universitat-bergakademie-freiberg,qs,2026,487
technische-universitat-bergakademie-freiberg,qs,2027,594
usn-federal-university-of-rio-de-janeiro-504608,usnews,2026,488
usn-federal-university-of-rio-de-janeiro-504608,the,2016,501
usn-federal-university-of-rio-de-janeiro-504608,the,2017,601
usn-federal-university-of-rio-de-janeiro-504608,the,2018,601
usn-federal-university-of-rio-de-janeiro-504608,the,2019,601
usn-federal-university-of-rio-de-janeiro-504608,the,2020,801
usn-federal-university-of-rio-de-janeiro-504608,the,2021,801
usn-federal-university-of-rio-de-janeiro-504608,the,2022,1001
usn-federal-university-of-rio-de-janeiro-504608,the,2023,1001
usn-federal-university-of-rio-de-janeiro-504608,the,2024,601
usn-federal-university-of-rio-de-janeiro-504608,the,2025,601
usn-federal-university-of-rio-de-janeiro-504608,the,2026,601
universidad-de-santiago-de-chile-usach,qs,2016,451
universidad-de-santiago-de-chile-usach,qs,2017,471
universidad-de-santiago-de-chile-usach,qs,2018,451
universidad-de-santiago-de-chile-usach,qs,2019,511
universidad-de-santiago-de-chile-usach,qs,2021,501
universidad-de-santiago-de-chile-usach,qs,2022,487
universidad-de-santiago-de-chile-usach,qs,2023,465
universidad-de-santiago-de-chile-usach,qs,2024,410
universidad-de-santiago-de-chile-usach,qs,2025,461
universidad-de-santiago-de-chile-usach,qs,2026,490
universidad-de-santiago-de-chile-usach,qs,2027,551
universidad-de-santiago-de-chile-usach,usnews,2026,1163
university-ljubljana,qs,2016,551
university-ljubljana,qs,2017,601
university-ljubljana,qs,2018,651
university-ljubljana,qs,2019,651
university-ljubljana,qs,2021,601
university-ljubljana,qs,2022,591
university-ljubljana,qs,2023,601
university-ljubljana,qs,2024,621
university-ljubljana,qs,2025,596
university-ljubljana,qs,2026,535
university-ljubljana,qs,2027,530
university-ljubljana,usnews,2026,491
university-ljubljana,the,2016,601
university-ljubljana,the,2017,601
university-ljubljana,the,2018,601
university-ljubljana,the,2019,601
university-ljubljana,the,2020,601
university-ljubljana,the,2021,801
university-ljubljana,the,2022,801
university-ljubljana,the,2023,801
university-ljubljana,the,2024,801
university-ljubljana,the,2025,801
university-ljubljana,the,2026,801
imam-abdulrahman-bin-faisal-university-iau,qs,2019,581
imam-abdulrahman-bin-faisal-university-iau,qs,2021,521
imam-abdulrahman-bin-faisal-university-iau,qs,2022,521
imam-abdulrahman-bin-faisal-university-iau,qs,2023,477
imam-abdulrahman-bin-faisal-university-iau,qs,2024,595
imam-abdulrahman-bin-faisal-university-iau,qs,2025,513
imam-abdulrahman-bin-faisal-university-iau,qs,2026,491
imam-abdulrahman-bin-faisal-university-iau,qs,2027,474
imam-abdulrahman-bin-faisal-university-iau,usnews,2026,596
imam-abdulrahman-bin-faisal-university-iau,the,2018,801
imam-abdulrahman-bin-faisal-university-iau,the,2019,1001
imam-abdulrahman-bin-faisal-university-iau,the,2020,1001
imam-abdulrahman-bin-faisal-university-iau,the,2021,801
imam-abdulrahman-bin-faisal-university-iau,the,2022,801
imam-abdulrahman-bin-faisal-university-iau,the,2023,601
imam-abdulrahman-bin-faisal-university-iau,the,2024,601
imam-abdulrahman-bin-faisal-university-iau,the,2025,501
imam-abdulrahman-bin-faisal-university-iau,the,2026,501
federal-university-minas-gerais-ufmg,qs,2016,551
federal-university-minas-gerais-ufmg,qs,2017,551
federal-university-minas-gerais-ufmg,qs,2018,551
federal-university-minas-gerais-ufmg,qs,2019,601
federal-university-minas-gerais-ufmg,qs,2021,651
federal-university-minas-gerais-ufmg,qs,2022,651
federal-university-minas-gerais-ufmg,qs,2023,701
federal-university-minas-gerais-ufmg,qs,2024,691
federal-university-minas-gerais-ufmg,qs,2025,671
federal-university-minas-gerais-ufmg,qs,2026,595
federal-university-minas-gerais-ufmg,qs,2027,600
federal-university-minas-gerais-ufmg,usnews,2026,494
federal-university-minas-gerais-ufmg,the,2016,601
federal-university-minas-gerais-ufmg,the,2017,601
federal-university-minas-gerais-ufmg,the,2018,601
federal-university-minas-gerais-ufmg,the,2019,601
federal-university-minas-gerais-ufmg,the,2020,601
federal-university-minas-gerais-ufmg,the,2021,601
federal-university-minas-gerais-ufmg,the,2022,601
federal-university-minas-gerais-ufmg,the,2023,801
federal-university-minas-gerais-ufmg,the,2024,801
federal-university-minas-gerais-ufmg,the,2025,801
federal-university-minas-gerais-ufmg,the,2026,801
usn-southern-medical-university-china-529257,usnews,2026,494
south-ural-state-university-national-research-university,qs,2019,801
south-ural-state-university-national-research-university,qs,2021,801
south-ural-state-university-national-research-university,qs,2022,801
south-ural-state-university-national-research-university,qs,2023,801
south-ural-state-university-national-research-university,qs,2024,951
south-ural-state-university-national-research-university,qs,2025,901
south-ural-state-university-national-research-university,qs,2026,951
south-ural-state-university-national-research-university,qs,2027,951
south-ural-state-university-national-research-university,usnews,2026,497
south-ural-state-university-national-research-university,the,2020,1001
south-ural-state-university-national-research-university,the,2021,1001
south-ural-state-university-national-research-university,the,2022,1001
south-ural-state-university-national-research-university,the,2023,801
south-ural-state-university-national-research-university,the,2024,601
taif-university,qs,2026,901
taif-university,qs,2027,851
taif-university,usnews,2026,497
taif-university,the,2022,1201
taif-university,the,2023,601
taif-university,the,2024,501
taif-university,the,2025,601
taif-university,the,2026,601
southwest-jiaotong-university,qs,2027,851
southwest-jiaotong-university,usnews,2026,497
southwest-jiaotong-university,the,2017,801
southwest-jiaotong-university,the,2018,1001
southwest-jiaotong-university,the,2019,1001
southwest-jiaotong-university,the,2020,1001
southwest-jiaotong-university,the,2021,1001
southwest-jiaotong-university,the,2022,1001
southwest-jiaotong-university,the,2023,1201
southwest-jiaotong-university,the,2025,801
southwest-jiaotong-university,the,2026,801
usn-sechenov-first-moscow-state-medical-university-529709,usnews,2026,497
tomsk-state-university,qs,2016,481
tomsk-state-university,qs,2017,377
tomsk-state-university,qs,2018,323
tomsk-state-university,qs,2019,277
tomsk-state-university,qs,2021,250
tomsk-state-university,qs,2022,272
tomsk-state-university,qs,2023,264
tomsk-state-university,qs,2024,418
tomsk-state-university,qs,2025,431
tomsk-state-university,qs,2026,499
tomsk-state-university,qs,2027,510
tomsk-state-university,usnews,2026,981
tomsk-state-university,the,2016,601
tomsk-state-university,the,2017,501
tomsk-state-university,the,2018,501
tomsk-state-university,the,2019,501
tomsk-state-university,the,2020,501
tomsk-state-university,the,2021,501
tomsk-state-university,the,2022,601
tomsk-state-university,the,2023,601
tomsk-state-university,the,2024,501
tomsk-state-university,the,2025,501
tomsk-state-university,the,2026,601
universidad-de-costa-rica,qs,2016,501
universidad-de-costa-rica,qs,2017,471
universidad-de-costa-rica,qs,2018,411
universidad-de-costa-rica,qs,2019,501
universidad-de-costa-rica,qs,2021,571
universidad-de-costa-rica,qs,2022,531
universidad-de-costa-rica,qs,2023,511
universidad-de-costa-rica,qs,2024,544
universidad-de-costa-rica,qs,2025,497
universidad-de-costa-rica,qs,2026,499
universidad-de-costa-rica,qs,2027,463
rensselaer-polytechnic-institute,qs,2016,348
rensselaer-polytechnic-institute,qs,2017,310
rensselaer-polytechnic-institute,qs,2018,364
rensselaer-polytechnic-institute,qs,2019,345
rensselaer-polytechnic-institute,qs,2021,470
rensselaer-polytechnic-institute,qs,2022,431
rensselaer-polytechnic-institute,qs,2023,461
rensselaer-polytechnic-institute,qs,2024,494
rensselaer-polytechnic-institute,qs,2025,601
rensselaer-polytechnic-institute,qs,2026,695
rensselaer-polytechnic-institute,qs,2027,581
rensselaer-polytechnic-institute,usnews,2026,1090
rensselaer-polytechnic-institute,the,2011,104
rensselaer-polytechnic-institute,the,2012,144
rensselaer-polytechnic-institute,the,2013,174
rensselaer-polytechnic-institute,the,2014,181
rensselaer-polytechnic-institute,the,2015,226
rensselaer-polytechnic-institute,the,2016,251
rensselaer-polytechnic-institute,the,2017,251
rensselaer-polytechnic-institute,the,2018,301
rensselaer-polytechnic-institute,the,2019,351
rensselaer-polytechnic-institute,the,2020,401
rensselaer-polytechnic-institute,the,2021,501
rensselaer-polytechnic-institute,the,2022,501
rensselaer-polytechnic-institute,the,2023,601
rensselaer-polytechnic-institute,the,2024,401
rensselaer-polytechnic-institute,the,2025,401
rensselaer-polytechnic-institute,the,2026,501
ewha-womans-university,qs,2016,354
ewha-womans-university,qs,2017,335
ewha-womans-university,qs,2018,299
ewha-womans-university,qs,2019,319
ewha-womans-university,qs,2021,333
ewha-womans-university,qs,2022,362
ewha-womans-university,qs,2023,346
ewha-womans-university,qs,2024,498
ewha-womans-university,qs,2025,511
ewha-womans-university,qs,2026,504
ewha-womans-university,qs,2027,488
ewha-womans-university,usnews,2026,912
ewha-womans-university,the,2015,351
ewha-womans-university,the,2016,401
ewha-womans-university,the,2017,401
ewha-womans-university,the,2018,501
